glyph,certainty,min_x,min_y,max_x,max_y,image_path,line,number
Π,0.9812064181331512,1078,423,1144,477,images\homer2\txt43\P_Oxy_3_559.jpg,4,22
Δ,0.9071748677537075,1143,425,1198,481,images\homer2\txt43\P_Oxy_3_559.jpg,4,23
Ι,0.7154099306159633,1187,419,1229,481,images\homer2\txt43\P_Oxy_3_559.jpg,4,24
Ρ,0.2423419473244382,1218,410,1274,489,images\homer2\txt43\P_Oxy_3_559.jpg,4,25
Α,0.9876899580850086,1260,425,1313,484,images\homer2\txt43\P_Oxy_3_559.jpg,4,26
Ν,0.998539299307959,1305,430,1368,486,images\homer2\txt43\P_Oxy_3_559.jpg,4,27
Ϲ,0.8495124119200803,1807,424,1855,486,images\homer2\txt43\P_Oxy_3_559.jpg,5,0
Χ,0.9898604249185342,1847,425,1898,484,images\homer2\txt43\P_Oxy_3_559.jpg,5,1
Ε,0.9984526270659666,1891,423,1939,482,images\homer2\txt43\P_Oxy_3_559.jpg,5,2
Ι,0.5186878311291362,1932,421,1977,478,images\homer2\txt43\P_Oxy_3_559.jpg,5,3
Λ,0.5844953219895682,1965,420,2012,478,images\homer2\txt43\P_Oxy_3_559.jpg,5,4
Π,0.27318732724190853,2004,423,2039,479,images\homer2\txt43\P_Oxy_3_559.jpg,5,5
Ο,0.8952745750232467,2032,427,2081,485,images\homer2\txt43\P_Oxy_3_559.jpg,5,6
Ϲ,0.9944521240123931,2070,427,2126,488,images\homer2\txt43\P_Oxy_3_559.jpg,5,7
Α,0.9927176602900293,2117,425,2179,487,images\homer2\txt43\P_Oxy_3_559.jpg,5,8
Ι,0.4659463853978724,2173,426,2208,488,images\homer2\txt43\P_Oxy_3_559.jpg,5,9
Θ,0.9972900517465901,2201,429,2250,490,images\homer2\txt43\P_Oxy_3_559.jpg,5,10
Ε,0.9991373150368259,2246,432,2295,492,images\homer2\txt43\P_Oxy_3_559.jpg,5,11
Ϲ,0.748808001699242,234,515,292,574,images\homer2\txt43\P_Oxy_3_559.jpg,6,0
Ω,0.6569544876098627,275,515,334,575,images\homer2\txt43\P_Oxy_3_559.jpg,6,1
Κ,0.8906730026069273,317,517,372,574,images\homer2\txt43\P_Oxy_3_559.jpg,6,2
Ο,0.9892088072521521,1802,515,1855,576,images\homer2\txt43\P_Oxy_3_559.jpg,7,0
Ϲ,0.7457322752595804,1847,517,1896,577,images\homer2\txt43\P_Oxy_3_559.jpg,7,1
Ϲ,0.979950491062714,1887,519,1937,581,images\homer2\txt43\P_Oxy_3_559.jpg,7,2
Ο,0.9979444039015134,1928,521,1985,581,images\homer2\txt43\P_Oxy_3_559.jpg,7,3
Ν,0.9910624448031888,1979,519,2060,587,images\homer2\txt43\P_Oxy_3_559.jpg,7,4
Ε,0.9982501496520992,2052,522,2107,583,images\homer2\txt43\P_Oxy_3_559.jpg,7,5
Μ,0.9640329528635491,2097,519,2177,584,images\homer2\txt43\P_Oxy_3_559.jpg,7,6
Ο,0.9890902071917197,2165,522,2212,580,images\homer2\txt43\P_Oxy_3_559.jpg,7,7
Ι,0.3771753941377187,2205,520,2235,586,images\homer2\txt43\P_Oxy_3_559.jpg,7,8
Η,0.47640200651200665,2228,527,2272,589,images\homer2\txt43\P_Oxy_3_559.jpg,7,9
Ρ,0.2021904634788815,2261,536,2302,595,images\homer2\txt43\P_Oxy_3_559.jpg,7,10
Λ,0.741935631330666,400,521,451,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,0
Η,0.9987595147344062,445,517,509,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,1
Ι,0.3854463233710226,503,523,537,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,2
Ϲ,0.61998810027833,531,522,579,581,images\homer2\txt43\P_Oxy_3_559.jpg,8,3
Ι,0.4715352936488737,570,525,605,580,images\homer2\txt43\P_Oxy_3_559.jpg,8,4
Ν,0.776989285621192,597,524,667,587,images\homer2\txt43\P_Oxy_3_559.jpg,8,5
Ε,0.9992393711787503,665,522,719,583,images\homer2\txt43\P_Oxy_3_559.jpg,8,6
Π,0.9896297936841874,712,520,772,579,images\homer2\txt43\P_Oxy_3_559.jpg,8,7
Α,0.9664226035291749,764,513,843,576,images\homer2\txt43\P_Oxy_3_559.jpg,8,8
Ξ,0.6594738596000829,834,511,890,579,images\homer2\txt43\P_Oxy_3_559.jpg,8,9
Ε,0.7952501601303162,881,513,924,572,images\homer2\txt43\P_Oxy_3_559.jpg,8,10
Ϲ,0.7140374525468864,914,511,956,569,images\homer2\txt43\P_Oxy_3_559.jpg,8,11
Ι,0.4339407560081826,949,513,976,573,images\homer2\txt43\P_Oxy_3_559.jpg,8,12
Ν,0.995312094531439,967,510,1032,574,images\homer2\txt43\P_Oxy_3_559.jpg,8,13
Α,0.9582900730259516,1028,515,1080,573,images\homer2\txt43\P_Oxy_3_559.jpg,8,14
Υ,0.466861544464604,1069,516,1113,575,images\homer2\txt43\P_Oxy_3_559.jpg,8,15
Τ,0.5274809849552197,1103,519,1152,572,images\homer2\txt43\P_Oxy_3_559.jpg,8,16
Α,0.9209086875977196,1137,521,1185,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,17
Ρ,0.7358075809443934,1179,523,1216,580,images\homer2\txt43\P_Oxy_3_559.jpg,8,18
Α,0.9974760627954452,1206,518,1259,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,19
Χ,0.9797793445457529,1250,517,1302,578,images\homer2\txt43\P_Oxy_3_559.jpg,8,20
Α,0.9941648134077761,1291,518,1335,579,images\homer2\txt43\P_Oxy_3_559.jpg,8,21
Ο,0.9764704544126448,1347,523,1389,576,images\homer2\txt43\P_Oxy_3_559.jpg,9,0
Ι,0.3827544146392516,1382,524,1411,574,images\homer2\txt43\P_Oxy_3_559.jpg,9,1
Λ,0.8265225426496533,1010,601,1059,670,images\homer2\txt43\P_Oxy_3_559.jpg,10,0
Κ,0.9984036485061454,1806,605,1863,676,images\homer2\txt43\P_Oxy_3_559.jpg,11,0
Ε,0.9994265485251287,1856,611,1908,674,images\homer2\txt43\P_Oxy_3_559.jpg,11,1
Ι,0.7906581188013151,1901,614,1931,674,images\homer2\txt43\P_Oxy_3_559.jpg,11,2
Μ,0.9991935738082609,1926,614,2005,674,images\homer2\txt43\P_Oxy_3_559.jpg,11,3
Ε,0.9935076281750539,1997,616,2053,674,images\homer2\txt43\P_Oxy_3_559.jpg,11,4
Ν,0.9881157461840888,2048,613,2119,675,images\homer2\txt43\P_Oxy_3_559.jpg,11,5
Ο,0.9962650979142376,2115,619,2168,678,images\homer2\txt43\P_Oxy_3_559.jpg,11,6
Ν,0.99804459251412,2165,616,2236,689,images\homer2\txt43\P_Oxy_3_559.jpg,11,7
Ι,0.2655818981234383,2245,627,2279,692,images\homer2\txt43\P_Oxy_3_559.jpg,11,8
Ν,0.5601105913146448,1073,606,1138,669,images\homer2\txt43\P_Oxy_3_559.jpg,12,0
Ω,0.42402363526239606,1129,607,1183,669,images\homer2\txt43\P_Oxy_3_559.jpg,12,1
Ν,0.9800147183606394,1181,609,1250,673,images\homer2\txt43\P_Oxy_3_559.jpg,12,2
Π,0.5476147251876207,1244,614,1304,672,images\homer2\txt43\P_Oxy_3_559.jpg,12,3
Ε,0.5995837861321266,1287,617,1333,673,images\homer2\txt43\P_Oxy_3_559.jpg,12,4
Ϲ,0.8700561250233724,1323,618,1371,674,images\homer2\txt43\P_Oxy_3_559.jpg,12,5
Μ,0.9274714943908815,753,608,841,674,images\homer2\txt43\P_Oxy_3_559.jpg,13,0
Ο,0.6253666003528,831,609,889,674,images\homer2\txt43\P_Oxy_3_559.jpg,13,1
Χ,0.5779400827522012,922,609,982,662,images\homer2\txt43\P_Oxy_3_559.jpg,14,0
Ε,0.9986081950943657,1000,706,1051,766,images\homer2\txt43\P_Oxy_3_559.jpg,15,0
Π,0.9783195096132816,1044,703,1110,764,images\homer2\txt43\P_Oxy_3_559.jpg,15,1
Ε,0.9897028287365801,1100,710,1150,767,images\homer2\txt43\P_Oxy_3_559.jpg,15,2
Δ,0.9910539950608569,1139,709,1193,768,images\homer2\txt43\P_Oxy_3_559.jpg,15,3
Η,0.9996853052822506,1187,707,1244,768,images\homer2\txt43\P_Oxy_3_559.jpg,15,4
Ϲ,0.3872387828292472,1235,707,1278,765,images\homer2\txt43\P_Oxy_3_559.jpg,15,5
Ε,0.9960339321423693,1269,705,1326,767,images\homer2\txt43\P_Oxy_3_559.jpg,15,6
Ν,0.6630984543940026,1324,708,1375,764,images\homer2\txt43\P_Oxy_3_559.jpg,15,7
Ο,0.9930263990777398,1800,708,1849,771,images\homer2\txt43\P_Oxy_3_559.jpg,16,0
Ϲ,0.9616019712807101,1843,709,1885,766,images\homer2\txt43\P_Oxy_3_559.jpg,16,1
Μ,0.9490693934024176,1870,706,1957,772,images\homer2\txt43\P_Oxy_3_559.jpg,16,2
Υ,0.993668267941998,1963,711,2023,776,images\homer2\txt43\P_Oxy_3_559.jpg,16,3
Π,0.39492674569512504,2017,717,2049,772,images\homer2\txt43\P_Oxy_3_559.jpg,16,4
Ε,0.9057385733201719,2044,715,2091,774,images\homer2\txt43\P_Oxy_3_559.jpg,16,5
Ι,0.928423777165342,2079,705,2131,776,images\homer2\txt43\P_Oxy_3_559.jpg,16,6
Ν,0.9995726043258946,2124,713,2197,777,images\homer2\txt43\P_Oxy_3_559.jpg,16,7
Π,0.9367342037967299,2195,720,2261,785,images\homer2\txt43\P_Oxy_3_559.jpg,16,8
Ο,0.6000780707884353,2251,723,2301,784,images\homer2\txt43\P_Oxy_3_559.jpg,16,9
Κ,0.9976884350954036,1797,800,1858,873,images\homer2\txt43\P_Oxy_3_559.jpg,17,0
Τ,0.7820199660763097,1849,802,1905,870,images\homer2\txt43\P_Oxy_3_559.jpg,17,1
Ε,0.978210799042251,1894,808,1945,868,images\homer2\txt43\P_Oxy_3_559.jpg,17,2
Ι,0.9203696234317468,1936,811,1973,870,images\homer2\txt43\P_Oxy_3_559.jpg,17,3
Ν,0.9974466435055057,1969,812,2044,875,images\homer2\txt43\P_Oxy_3_559.jpg,17,4
Ω,0.9990942177077557,2037,811,2120,881,images\homer2\txt43\P_Oxy_3_559.jpg,17,5
Ν,0.9996169116416209,2110,812,2175,878,images\homer2\txt43\P_Oxy_3_559.jpg,17,6
Ε,0.32252452080903676,2168,811,2216,906,images\homer2\txt43\P_Oxy_3_559.jpg,17,7
Κ,0.9090426832441602,2203,816,2248,874,images\homer2\txt43\P_Oxy_3_559.jpg,17,8
Α,0.9894769470606443,2239,810,2290,876,images\homer2\txt43\P_Oxy_3_559.jpg,17,9
Α,0.4789170772193202,627,803,702,871,images\homer2\txt43\P_Oxy_3_559.jpg,18,0
Ω,0.9784914896531045,694,805,771,865,images\homer2\txt43\P_Oxy_3_559.jpg,18,1
Ϲ,0.3040620790709482,764,805,818,867,images\homer2\txt43\P_Oxy_3_559.jpg,18,2
Ε,0.71969843406266,859,805,908,860,images\homer2\txt43\P_Oxy_3_559.jpg,19,0
Ϲ,0.9756132229529847,900,802,947,859,images\homer2\txt43\P_Oxy_3_559.jpg,19,1
Κ,0.9524029693164466,939,799,989,858,images\homer2\txt43\P_Oxy_3_559.jpg,19,2
Ι,0.5310792294974997,976,800,1029,858,images\homer2\txt43\P_Oxy_3_559.jpg,19,3
Π,0.29115214515675647,1016,802,1051,859,images\homer2\txt43\P_Oxy_3_559.jpg,19,4
Λ,0.48959454521760815,1040,800,1096,864,images\homer2\txt43\P_Oxy_3_559.jpg,19,5
Ω,0.9987539408195514,1086,795,1171,862,images\homer2\txt43\P_Oxy_3_559.jpg,19,6
Ν,0.9963903504962617,1160,796,1237,868,images\homer2\txt43\P_Oxy_3_559.jpg,19,7
Ι,0.3941954367537544,518,811,593,881,images\homer2\txt43\P_Oxy_3_559.jpg,20,0
Ε,0.9972690944282265,293,890,346,957,images\homer2\txt43\P_Oxy_3_559.jpg,21,0
Ι,0.5811720484409846,336,897,375,953,images\homer2\txt43\P_Oxy_3_559.jpg,21,1
Ω,0.9710968960819655,367,900,446,955,images\homer2\txt43\P_Oxy_3_559.jpg,21,2
Η,0.7737882511454152,439,899,506,959,images\homer2\txt43\P_Oxy_3_559.jpg,21,3
Μ,0.33283220701299704,499,899,569,959,images\homer2\txt43\P_Oxy_3_559.jpg,21,4
Π,0.6848594358150842,560,903,625,959,images\homer2\txt43\P_Oxy_3_559.jpg,21,5
Κ,0.9704284830695138,1810,901,1874,969,images\homer2\txt43\P_Oxy_3_559.jpg,22,0
Λ,0.8625058117140425,1857,906,1912,971,images\homer2\txt43\P_Oxy_3_559.jpg,22,1
Ι,0.2924401958665264,1905,910,1940,974,images\homer2\txt43\P_Oxy_3_559.jpg,22,2
Ϲ,0.6066241623624303,1934,907,1985,971,images\homer2\txt43\P_Oxy_3_559.jpg,22,3
Α,0.6362410951247549,1969,906,2026,969,images\homer2\txt43\P_Oxy_3_559.jpg,22,4
Ρ,0.9419742861790106,2017,910,2064,979,images\homer2\txt43\P_Oxy_3_559.jpg,22,5
Ν,0.9939993733299312,2066,908,2135,978,images\homer2\txt43\P_Oxy_3_559.jpg,22,6
Υ,0.9974224249094453,2128,910,2191,979,images\homer2\txt43\P_Oxy_3_559.jpg,22,7
Ν,0.95667509860126,2185,913,2254,979,images\homer2\txt43\P_Oxy_3_559.jpg,22,8
Ι,0.3020893510671755,2244,916,2287,979,images\homer2\txt43\P_Oxy_3_559.jpg,22,9
Ι,0.35328936210665546,653,908,699,964,images\homer2\txt43\P_Oxy_3_559.jpg,23,0
Ϲ,0.7053809312563435,685,883,747,972,images\homer2\txt43\P_Oxy_3_559.jpg,23,1
Ο,0.1694103390406617,735,893,797,963,images\homer2\txt43\P_Oxy_3_559.jpg,23,2
Υ,0.8180771118068306,786,898,837,960,images\homer2\txt43\P_Oxy_3_559.jpg,23,3
Δ,0.9545861527135294,823,895,876,958,images\homer2\txt43\P_Oxy_3_559.jpg,23,4
Α,0.7087208754411332,863,892,922,956,images\homer2\txt43\P_Oxy_3_559.jpg,23,5
Φ,0.8053166186886394,907,872,967,969,images\homer2\txt43\P_Oxy_3_559.jpg,23,6
Ο,0.9873416907430702,960,891,1007,949,images\homer2\txt43\P_Oxy_3_559.jpg,23,7
Μ,0.34855357462968,1000,886,1032,948,images\homer2\txt43\P_Oxy_3_559.jpg,23,8
Θ,0.35056335885855855,1030,889,1074,948,images\homer2\txt43\P_Oxy_3_559.jpg,23,9
Ο,0.9882803192639683,1066,888,1119,950,images\homer2\txt43\P_Oxy_3_559.jpg,23,10
Ϲ,0.3394666491811197,1111,891,1153,947,images\homer2\txt43\P_Oxy_3_559.jpg,23,11
Α,0.9789502335836476,1142,887,1199,948,images\homer2\txt43\P_Oxy_3_559.jpg,23,12
Π,0.9864631809605678,1190,891,1261,953,images\homer2\txt43\P_Oxy_3_559.jpg,23,13
Ο,0.970936480685934,1252,893,1305,951,images\homer2\txt43\P_Oxy_3_559.jpg,23,14
Μ,0.9986733776977333,1296,881,1376,948,images\homer2\txt43\P_Oxy_3_559.jpg,23,15
Ω,0.999244833516847,1367,881,1448,945,images\homer2\txt43\P_Oxy_3_559.jpg,23,16
Ν,0.9979428725350202,1438,882,1502,949,images\homer2\txt43\P_Oxy_3_559.jpg,23,17
Κ,0.9871303048028023,1016,980,1066,1035,images\homer2\txt43\P_Oxy_3_559.jpg,24,0
Ε,0.7268811449911913,1058,981,1102,1035,images\homer2\txt43\P_Oxy_3_559.jpg,24,1
Ι,0.6236691816804846,1094,980,1124,1036,images\homer2\txt43\P_Oxy_3_559.jpg,24,2
Δ,0.9901658710633893,1116,978,1166,1035,images\homer2\txt43\P_Oxy_3_559.jpg,24,3
Ι,0.6382619357234861,1157,984,1188,1036,images\homer2\txt43\P_Oxy_3_559.jpg,24,4
Ω,0.985937260214143,1185,975,1261,1034,images\homer2\txt43\P_Oxy_3_559.jpg,24,5
Κ,0.9910081869071237,1251,979,1301,1037,images\homer2\txt43\P_Oxy_3_559.jpg,24,6
Ε,0.9961907108041508,1293,979,1334,1033,images\homer2\txt43\P_Oxy_3_559.jpg,24,7
Ι,0.9407652731549088,1328,983,1352,1034,images\homer2\txt43\P_Oxy_3_559.jpg,24,8
Ϲ,0.9898913400833471,1344,981,1393,1040,images\homer2\txt43\P_Oxy_3_559.jpg,24,9
Π,0.5031223175718376,285,993,337,1044,images\homer2\txt43\P_Oxy_3_559.jpg,25,0
Ν,0.22222616689710248,330,994,374,1046,images\homer2\txt43\P_Oxy_3_559.jpg,25,1
Ε,0.794647192687886,366,991,417,1048,images\homer2\txt43\P_Oxy_3_559.jpg,25,2
Ο,0.7827009649145023,409,991,456,1041,images\homer2\txt43\P_Oxy_3_559.jpg,25,3
Ϲ,0.22624817875977887,449,992,492,1038,images\homer2\txt43\P_Oxy_3_559.jpg,25,4
Υ,0.9949542717705983,483,990,534,1049,images\homer2\txt43\P_Oxy_3_559.jpg,25,5
Π,0.3776810903889223,525,1001,558,1055,images\homer2\txt43\P_Oxy_3_559.jpg,25,6
Ε,0.998537424595727,547,999,605,1062,images\homer2\txt43\P_Oxy_3_559.jpg,25,7
Π,0.809610848140844,597,998,669,1061,images\homer2\txt43\P_Oxy_3_559.jpg,25,8
Ο,0.9951786888208518,660,992,716,1062,images\homer2\txt43\P_Oxy_3_559.jpg,25,9
Ϲ,0.9975911445196656,709,994,758,1056,images\homer2\txt43\P_Oxy_3_559.jpg,25,10
Ω,0.37828351034300794,750,994,781,1051,images\homer2\txt43\P_Oxy_3_559.jpg,25,11
Ν,0.7763455781360437,779,991,847,1051,images\homer2\txt43\P_Oxy_3_559.jpg,25,12
Π,0.4288369566186015,839,993,885,1046,images\homer2\txt43\P_Oxy_3_559.jpg,25,13
Α,0.8639617150745622,873,988,922,1048,images\homer2\txt43\P_Oxy_3_559.jpg,25,14
Χ,0.6327846751029435,913,989,959,1050,images\homer2\txt43\P_Oxy_3_559.jpg,25,15
Ο,0.9964663690633841,1807,998,1857,1058,images\homer2\txt43\P_Oxy_3_559.jpg,26,0
Υ,0.6893654431279718,1846,996,1896,1058,images\homer2\txt43\P_Oxy_3_559.jpg,26,1
Δ,0.9928941103615451,1883,1001,1934,1059,images\homer2\txt43\P_Oxy_3_559.jpg,26,2
Υ,0.9184716973591628,1925,1002,1974,1061,images\homer2\txt43\P_Oxy_3_559.jpg,26,3
Γ,0.3395802042106103,1967,1003,2037,1068,images\homer2\txt43\P_Oxy_3_559.jpg,26,4
Α,0.8096161100214047,2014,1001,2079,1068,images\homer2\txt43\P_Oxy_3_559.jpg,26,5
Ι,0.23933009741133524,2070,1009,2109,1067,images\homer2\txt43\P_Oxy_3_559.jpg,26,6
Μ,0.9643498495512183,2100,1005,2185,1072,images\homer2\txt43\P_Oxy_3_559.jpg,26,7
Ι,0.44885264718927786,2181,1013,2236,1086,images\homer2\txt43\P_Oxy_3_559.jpg,26,8
Γ,0.5660983893881398,261,1073,309,1132,images\homer2\txt43\P_Oxy_3_559.jpg,27,0
Ο,0.9986040414218513,298,1066,353,1132,images\homer2\txt43\P_Oxy_3_559.jpg,27,1
Ϲ,0.9788272970279552,346,1067,396,1125,images\homer2\txt43\P_Oxy_3_559.jpg,27,2
Ε,0.5470953051502081,383,1066,428,1126,images\homer2\txt43\P_Oxy_3_559.jpg,27,3
Ω,0.9965729480647965,420,1069,492,1130,images\homer2\txt43\P_Oxy_3_559.jpg,27,4
Ν,0.997359845458169,490,1078,566,1151,images\homer2\txt43\P_Oxy_3_559.jpg,27,5
Θ,0.9399424640727678,563,1086,617,1144,images\homer2\txt43\P_Oxy_3_559.jpg,27,6
Ε,0.9654172674509901,607,1086,657,1144,images\homer2\txt43\P_Oxy_3_559.jpg,27,7
Ι,0.8809275828504348,647,1087,698,1149,images\homer2\txt43\P_Oxy_3_559.jpg,27,8
Ν,0.9654174243205148,690,1087,750,1147,images\homer2\txt43\P_Oxy_3_559.jpg,27,9
Α,0.7158963254845916,744,1086,798,1146,images\homer2\txt43\P_Oxy_3_559.jpg,27,10
Μ,0.9921476207952357,787,1084,867,1144,images\homer2\txt43\P_Oxy_3_559.jpg,27,11
Β,0.9495963593062889,863,1086,907,1145,images\homer2\txt43\P_Oxy_3_559.jpg,27,12
Ρ,0.9567785871500641,903,1090,944,1152,images\homer2\txt43\P_Oxy_3_559.jpg,27,13
Ε,0.7897193693191885,934,1089,985,1146,images\homer2\txt43\P_Oxy_3_559.jpg,27,14
Ι,0.44384669872625715,978,1091,1024,1144,images\homer2\txt43\P_Oxy_3_559.jpg,27,15
Ο,0.6292078373734914,1012,1090,1063,1144,images\homer2\txt43\P_Oxy_3_559.jpg,27,16
Ν,0.9994021465194848,1054,1081,1124,1145,images\homer2\txt43\P_Oxy_3_559.jpg,27,17
Ο,0.9989691915861798,1123,1078,1178,1137,images\homer2\txt43\P_Oxy_3_559.jpg,27,18
Υ,0.673201222089187,1168,1078,1213,1137,images\homer2\txt43\P_Oxy_3_559.jpg,27,19
Δ,0.9958710965154355,1200,1077,1260,1137,images\homer2\txt43\P_Oxy_3_559.jpg,27,20
Ε,0.998956291798214,1252,1080,1302,1135,images\homer2\txt43\P_Oxy_3_559.jpg,27,21
Ν,0.9969954343622841,1292,1079,1351,1140,images\homer2\txt43\P_Oxy_3_559.jpg,27,22
Υ,0.9906436089555998,1348,1080,1388,1140,images\homer2\txt43\P_Oxy_3_559.jpg,27,23
Π,0.6206524581250954,1378,1085,1440,1145,images\homer2\txt43\P_Oxy_3_559.jpg,27,24
Α,0.6378654950901328,1431,1086,1487,1146,images\homer2\txt43\P_Oxy_3_559.jpg,27,25
Ρ,0.3388308806634291,1488,1079,1556,1142,images\homer2\txt43\P_Oxy_3_559.jpg,27,26
Ε,0.9840179731000007,1546,1086,1593,1143,images\homer2\txt43\P_Oxy_3_559.jpg,27,27
Τ,0.7789967442576916,1802,1091,1861,1157,images\homer2\txt43\P_Oxy_3_559.jpg,28,0
Ο,0.9319681961352433,1847,1098,1896,1160,images\homer2\txt43\P_Oxy_3_559.jpg,28,1
Υ,0.9921747054288417,1887,1102,1939,1165,images\homer2\txt43\P_Oxy_3_559.jpg,28,2
Ϲ,0.9660339342578254,1930,1103,1980,1166,images\homer2\txt43\P_Oxy_3_559.jpg,28,3
Ο,0.25114156246332425,1967,1101,2043,1166,images\homer2\txt43\P_Oxy_3_559.jpg,28,4
Ο,0.9881390029177047,2035,1103,2090,1162,images\homer2\txt43\P_Oxy_3_559.jpg,28,5
Ρ,0.32016114618876707,2081,1105,2135,1169,images\homer2\txt43\P_Oxy_3_559.jpg,28,6
Α,0.9865670291937813,2128,1115,2188,1173,images\homer2\txt43\P_Oxy_3_559.jpg,28,7
Ρ,0.5390773598546773,2178,1115,2223,1175,images\homer2\txt43\P_Oxy_3_559.jpg,28,8
Ϲ,0.4817933641443868,2218,1122,2265,1188,images\homer2\txt43\P_Oxy_3_559.jpg,28,9
Ο,0.24142481666865234,671,1167,726,1240,images\homer2\txt43\P_Oxy_3_559.jpg,29,0
Υ,0.896086110671138,713,1160,773,1234,images\homer2\txt43\P_Oxy_3_559.jpg,29,1
Π,0.7153342945860007,782,1176,845,1238,images\homer2\txt43\P_Oxy_3_559.jpg,29,2
Ε,0.9964362365644603,837,1177,892,1239,images\homer2\txt43\P_Oxy_3_559.jpg,29,3
Ι,0.768536125644804,881,1183,923,1246,images\homer2\txt43\P_Oxy_3_559.jpg,29,4
Χ,0.7572195594389605,915,1179,964,1242,images\homer2\txt43\P_Oxy_3_559.jpg,29,5
Ρ,0.4061673408912892,256,1173,300,1232,images\homer2\txt43\P_Oxy_3_559.jpg,30,0
Ε,0.9962619193769753,296,1170,343,1227,images\homer2\txt43\P_Oxy_3_559.jpg,30,1
Ϲ,0.9492067165513726,335,1165,389,1226,images\homer2\txt43\P_Oxy_3_559.jpg,30,2
Ϲ,0.5711000508145291,378,1166,427,1228,images\homer2\txt43\P_Oxy_3_559.jpg,30,3
Ε,0.9936666413099862,417,1174,467,1232,images\homer2\txt43\P_Oxy_3_559.jpg,30,4
Ι,0.6639722170161413,456,1177,483,1239,images\homer2\txt43\P_Oxy_3_559.jpg,30,5
Μ,0.9369514390386247,480,1176,561,1241,images\homer2\txt43\P_Oxy_3_559.jpg,30,6
Ι,0.43131646684701874,549,1185,585,1253,images\homer2\txt43\P_Oxy_3_559.jpg,30,7
Ο,0.314358986249068,576,1186,618,1249,images\homer2\txt43\P_Oxy_3_559.jpg,30,8
Υ,0.3513742272345758,610,1182,651,1258,images\homer2\txt43\P_Oxy_3_559.jpg,30,9
Ϲ,0.7920478688030376,989,1184,1038,1240,images\homer2\txt43\P_Oxy_3_559.jpg,31,0
Μ,0.9670391227946105,1027,1177,1094,1238,images\homer2\txt43\P_Oxy_3_559.jpg,31,1
Ε,0.9997202660701138,1093,1174,1140,1230,images\homer2\txt43\P_Oxy_3_559.jpg,31,2
Ν,0.9909459169580602,1136,1172,1198,1234,images\homer2\txt43\P_Oxy_3_559.jpg,31,3
Ε,0.8216356385875009,1192,1176,1234,1232,images\homer2\txt43\P_Oxy_3_559.jpg,31,4
Λ,0.39580428680960517,1224,1172,1276,1231,images\homer2\txt43\P_Oxy_3_559.jpg,31,5
Ι,0.7376889787830406,1267,1181,1293,1234,images\homer2\txt43\P_Oxy_3_559.jpg,31,6
Ν,0.9934548899058517,1287,1173,1347,1236,images\homer2\txt43\P_Oxy_3_559.jpg,31,7
Ε,0.9991381432296976,1345,1175,1390,1225,images\homer2\txt43\P_Oxy_3_559.jpg,31,8
Ϲ,0.8901064029448531,1398,1176,1436,1231,images\homer2\txt43\P_Oxy_3_559.jpg,31,9
Α,0.9947252729206288,1797,1187,1884,1262,images\homer2\txt43\P_Oxy_3_559.jpg,32,0
Λ,0.8709174220732944,1855,1193,1937,1266,images\homer2\txt43\P_Oxy_3_559.jpg,32,1
Ε,0.9989261244745927,1925,1203,1985,1271,images\homer2\txt43\P_Oxy_3_559.jpg,32,2
Μ,0.9062624128404215,1997,1203,2082,1269,images\homer2\txt43\P_Oxy_3_559.jpg,32,3
Ε,0.9576410949961102,2073,1208,2118,1271,images\homer2\txt43\P_Oxy_3_559.jpg,32,4
Ν,0.9619587877003517,2110,1207,2185,1271,images\homer2\txt43\P_Oxy_3_559.jpg,32,5
Ξ,0.43611402816747125,2177,1210,2233,1271,images\homer2\txt43\P_Oxy_3_559.jpg,32,6
Ε,0.31858269796439986,264,1248,315,1314,images\homer2\txt43\P_Oxy_3_559.jpg,33,0
Μ,0.9997631612080251,308,1250,398,1318,images\homer2\txt43\P_Oxy_3_559.jpg,33,1
Ε,0.9823670110600782,387,1257,439,1318,images\homer2\txt43\P_Oxy_3_559.jpg,33,2
Λ,0.8547769873415819,426,1258,476,1321,images\homer2\txt43\P_Oxy_3_559.jpg,33,3
Ε,0.9554471539559822,467,1261,522,1325,images\homer2\txt43\P_Oxy_3_559.jpg,33,4
Ι,0.38645888572610737,516,1271,549,1328,images\homer2\txt43\P_Oxy_3_559.jpg,33,5
Τ,0.5156099611924176,543,1271,596,1336,images\homer2\txt43\P_Oxy_3_559.jpg,33,6
Ρ,0.7980072681529513,591,1275,628,1338,images\homer2\txt43\P_Oxy_3_559.jpg,33,7
Ω,0.996991430961605,620,1277,702,1341,images\homer2\txt43\P_Oxy_3_559.jpg,33,8
Ϲ,0.530687555992139,699,1274,771,1337,images\homer2\txt43\P_Oxy_3_559.jpg,33,9
Τ,0.19891829570086345,754,1278,812,1338,images\homer2\txt43\P_Oxy_3_559.jpg,33,10
Π,0.3013696365746743,822,1274,856,1328,images\homer2\txt43\P_Oxy_3_559.jpg,34,0
Π,0.994938690785732,849,1276,911,1333,images\homer2\txt43\P_Oxy_3_559.jpg,34,1
