glyph,certainty,min_x,min_y,max_x,max_y,image_path,line,number
Γ,0.7131971246008963,3154,1027,3255,1104,images\homer2\txt51\P_07499_R_001.jpg,12,11
Α,0.6187711618192078,3228,1021,3326,1119,images\homer2\txt51\P_07499_R_001.jpg,12,12
Α,0.9990522823890543,620,1066,724,1159,images\homer2\txt51\P_07499_R_001.jpg,13,0
Λ,0.9850975292995234,710,1063,814,1156,images\homer2\txt51\P_07499_R_001.jpg,13,1
Λ,0.9917316348965804,795,1057,911,1152,images\homer2\txt51\P_07499_R_001.jpg,13,2
Ο,0.9972722883747294,893,1067,986,1141,images\homer2\txt51\P_07499_R_001.jpg,13,3
Γ,0.8789439553607515,974,1058,1078,1137,images\homer2\txt51\P_07499_R_001.jpg,13,4
Ε,0.9991138763358853,1071,1045,1166,1124,images\homer2\txt51\P_07499_R_001.jpg,13,5
Κ,0.9995858947821449,1146,1048,1268,1142,images\homer2\txt51\P_07499_R_001.jpg,13,6
Α,0.9990819631795342,1249,1039,1363,1128,images\homer2\txt51\P_07499_R_001.jpg,13,7
Ι,0.973968273929143,1349,1056,1412,1138,images\homer2\txt51\P_07499_R_001.jpg,13,8
Τ,0.6231630334370619,1400,1058,1513,1139,images\homer2\txt51\P_07499_R_001.jpg,13,9
Ϲ,0.897146347972373,1503,1059,1598,1130,images\homer2\txt51\P_07499_R_001.jpg,13,10
Α,0.9958296538853534,2191,1137,2316,1232,images\homer2\txt51\P_07499_R_001.jpg,14,0
Υ,0.9920584817169904,2376,1141,2479,1241,images\homer2\txt51\P_07499_R_001.jpg,15,0
Ν,0.999813073947551,2464,1146,2590,1231,images\homer2\txt51\P_07499_R_001.jpg,15,1
Ε,0.9997711827102052,2586,1147,2680,1231,images\homer2\txt51\P_07499_R_001.jpg,15,2
Κ,0.9997131313519882,2668,1150,2793,1237,images\homer2\txt51\P_07499_R_001.jpg,15,3
Τ,0.9961701233211278,2772,1146,2885,1232,images\homer2\txt51\P_07499_R_001.jpg,15,4
Ϲ,0.6213381157409348,2872,1146,2976,1230,images\homer2\txt51\P_07499_R_001.jpg,15,5
Ρ,0.9987168244992637,2959,1148,3042,1254,images\homer2\txt51\P_07499_R_001.jpg,15,6
Ο,0.9997380453208469,3023,1153,3134,1232,images\homer2\txt51\P_07499_R_001.jpg,15,7
Ϲ,0.9991882577506283,3131,1152,3234,1230,images\homer2\txt51\P_07499_R_001.jpg,15,8
Η,0.18305097575662568,3217,1153,3295,1235,images\homer2\txt51\P_07499_R_001.jpg,15,9
Α,0.9991328762989969,617,1198,711,1283,images\homer2\txt51\P_07499_R_001.jpg,16,0
Λ,0.9964031330503527,700,1192,804,1279,images\homer2\txt51\P_07499_R_001.jpg,16,1
Λ,0.9950849326794147,789,1188,889,1275,images\homer2\txt51\P_07499_R_001.jpg,16,2
Α,0.9995923498525321,872,1184,979,1275,images\homer2\txt51\P_07499_R_001.jpg,16,3
Ρ,0.9944689300773157,961,1185,1044,1281,images\homer2\txt51\P_07499_R_001.jpg,16,4
Χ,0.9965526882668739,1028,1175,1149,1261,images\homer2\txt51\P_07499_R_001.jpg,16,5
Ε,0.9997531880479525,1136,1174,1238,1251,images\homer2\txt51\P_07499_R_001.jpg,16,6
Π,0.9915478968976585,1222,1177,1359,1264,images\homer2\txt51\P_07499_R_001.jpg,16,7
Τ,0.9877727932119509,1348,1165,1445,1257,images\homer2\txt51\P_07499_R_001.jpg,16,8
Ο,0.9976190191781068,1429,1165,1522,1253,images\homer2\txt51\P_07499_R_001.jpg,16,9
Μ,0.5417927031103758,1512,1150,1603,1244,images\homer2\txt51\P_07499_R_001.jpg,16,10
Ι,0.8949565345752913,608,1325,683,1409,images\homer2\txt51\P_07499_R_001.jpg,17,0
Ε,0.9968573369869581,680,1317,768,1397,images\homer2\txt51\P_07499_R_001.jpg,17,1
Μ,0.994615957450918,758,1309,900,1395,images\homer2\txt51\P_07499_R_001.jpg,17,2
Ε,0.999855896223187,891,1305,987,1382,images\homer2\txt51\P_07499_R_001.jpg,17,3
Ν,0.9998394089390209,972,1294,1089,1378,images\homer2\txt51\P_07499_R_001.jpg,17,4
Ο,0.9992194976815291,1076,1294,1181,1371,images\homer2\txt51\P_07499_R_001.jpg,17,5
Ν,0.999473612235604,1170,1296,1287,1375,images\homer2\txt51\P_07499_R_001.jpg,17,6
Π,0.9983710685058984,1274,1281,1400,1368,images\homer2\txt51\P_07499_R_001.jpg,17,7
Ο,0.9996601536421117,1387,1280,1479,1362,images\homer2\txt51\P_07499_R_001.jpg,17,8
Λ,0.9953392057395927,1473,1276,1571,1361,images\homer2\txt51\P_07499_R_001.jpg,17,9
Ε,0.9954101259669362,1555,1279,1642,1357,images\homer2\txt51\P_07499_R_001.jpg,17,10
Μ,0.9986633865307377,1651,1274,1786,1362,images\homer2\txt51\P_07499_R_001.jpg,17,11
Ο,0.9989826268971709,1781,1286,1877,1365,images\homer2\txt51\P_07499_R_001.jpg,17,12
Ν,0.9999021231332537,1873,1290,1995,1377,images\homer2\txt51\P_07499_R_001.jpg,17,13
Δ,0.9992427773769665,1983,1284,2085,1378,images\homer2\txt51\P_07499_R_001.jpg,17,14
Ε,0.9997658007209734,2072,1281,2158,1368,images\homer2\txt51\P_07499_R_001.jpg,17,15
Β,0.8963400480204059,2142,1271,2235,1358,images\homer2\txt51\P_07499_R_001.jpg,17,16
Α,0.9997737609241872,2220,1268,2327,1358,images\homer2\txt51\P_07499_R_001.jpg,17,17
Λ,0.9956343073781575,2308,1264,2412,1352,images\homer2\txt51\P_07499_R_001.jpg,17,18
Ε,0.9994709670376466,2408,1268,2496,1355,images\homer2\txt51\P_07499_R_001.jpg,17,19
Ϲ,0.9991251789888627,2486,1276,2578,1356,images\homer2\txt51\P_07499_R_001.jpg,17,20
Τ,0.9959222565575185,2565,1273,2671,1355,images\homer2\txt51\P_07499_R_001.jpg,17,21
Η,0.9998752147727419,2658,1271,2775,1363,images\homer2\txt51\P_07499_R_001.jpg,17,22
Θ,0.9980008762613335,2766,1269,2864,1352,images\homer2\txt51\P_07499_R_001.jpg,17,23
Ο,0.999628735034312,2856,1275,2952,1354,images\homer2\txt51\P_07499_R_001.jpg,17,24
Ϲ,0.9991341991539068,2937,1276,3034,1354,images\homer2\txt51\P_07499_R_001.jpg,17,25
Π,0.9961425243254437,3017,1269,3136,1351,images\homer2\txt51\P_07499_R_001.jpg,17,26
Α,0.9994251946271194,3124,1267,3236,1358,images\homer2\txt51\P_07499_R_001.jpg,17,27
Ρ,0.9939866701932653,3216,1270,3291,1368,images\homer2\txt51\P_07499_R_001.jpg,17,28
Η,0.9995630668951576,617,1431,733,1521,images\homer2\txt51\P_07499_R_001.jpg,18,0
Ρ,0.987316538307491,721,1427,813,1526,images\homer2\txt51\P_07499_R_001.jpg,18,1
Ι,0.994549587811254,791,1421,854,1519,images\homer2\txt51\P_07499_R_001.jpg,18,2
Π,0.9839385511415644,842,1419,972,1510,images\homer2\txt51\P_07499_R_001.jpg,18,3
Ε,0.9997380874699219,963,1414,1064,1499,images\homer2\txt51\P_07499_R_001.jpg,18,4
Δ,0.9993078630730761,1046,1411,1165,1502,images\homer2\txt51\P_07499_R_001.jpg,18,5
Ε,0.9996544681582848,1152,1402,1254,1496,images\homer2\txt51\P_07499_R_001.jpg,18,6
Ε,0.9553221243758181,1239,1397,1351,1479,images\homer2\txt51\P_07499_R_001.jpg,18,7
Ο,0.9889206840213927,1341,1406,1437,1485,images\homer2\txt51\P_07499_R_001.jpg,18,8
Χ,0.9913622816191268,1420,1394,1524,1479,images\homer2\txt51\P_07499_R_001.jpg,18,9
Ε,0.8192400757856727,1515,1390,1614,1478,images\homer2\txt51\P_07499_R_001.jpg,18,10
Ω,0.9992097982173561,1607,1397,1741,1481,images\homer2\txt51\P_07499_R_001.jpg,18,11
Ν,0.9999323121436164,1741,1400,1864,1490,images\homer2\txt51\P_07499_R_001.jpg,18,12
Υ,0.9992785715883422,1859,1403,1979,1510,images\homer2\txt51\P_07499_R_001.jpg,18,13
Π,0.9946438232155108,1972,1408,2117,1501,images\homer2\txt51\P_07499_R_001.jpg,18,14
Ε,0.9997863333431374,2108,1410,2207,1497,images\homer2\txt51\P_07499_R_001.jpg,18,15
Ρ,0.9980954972568057,2192,1407,2272,1506,images\homer2\txt51\P_07499_R_001.jpg,18,16
Ω,0.9972372908505471,2259,1399,2404,1488,images\homer2\txt51\P_07499_R_001.jpg,18,17
Η,0.9980467176044022,2393,1399,2512,1493,images\homer2\txt51\P_07499_R_001.jpg,18,18
Ϲ,0.9976054955882866,2502,1408,2593,1487,images\homer2\txt51\P_07499_R_001.jpg,18,19
Ω,0.8068179332041929,2579,1394,2683,1486,images\homer2\txt51\P_07499_R_001.jpg,18,20
Ν,0.9998360345711366,2668,1386,2800,1480,images\homer2\txt51\P_07499_R_001.jpg,18,21
Δ,0.9987784611548028,2790,1388,2894,1480,images\homer2\txt51\P_07499_R_001.jpg,18,22
Ε,0.9960785073115063,2887,1388,2982,1467,images\homer2\txt51\P_07499_R_001.jpg,18,23
Ο,0.9965588986297964,2969,1395,3066,1473,images\homer2\txt51\P_07499_R_001.jpg,18,24
Ν,0.8272659278214122,3061,1396,3183,1476,images\homer2\txt51\P_07499_R_001.jpg,18,25
Γ,0.8567444107313832,3172,1392,3267,1476,images\homer2\txt51\P_07499_R_001.jpg,18,26
Ε,0.9996095477475643,624,1568,718,1650,images\homer2\txt51\P_07499_R_001.jpg,19,0
Κ,0.9996603226313641,708,1564,815,1657,images\homer2\txt51\P_07499_R_001.jpg,19,1
Τ,0.998196683866833,821,1560,951,1652,images\homer2\txt51\P_07499_R_001.jpg,19,2
Ο,0.9988430404605646,936,1559,1041,1640,images\homer2\txt51\P_07499_R_001.jpg,19,3
Ρ,0.8942184856851073,1025,1552,1114,1660,images\homer2\txt51\P_07499_R_001.jpg,19,4
Α,0.9997693098531593,1094,1543,1207,1632,images\homer2\txt51\P_07499_R_001.jpg,19,5
Δ,0.9819545288885858,1190,1537,1287,1627,images\homer2\txt51\P_07499_R_001.jpg,19,6
Α,0.9994513481773784,1271,1521,1384,1615,images\homer2\txt51\P_07499_R_001.jpg,19,7
Ι,0.984270862329324,1370,1524,1432,1608,images\homer2\txt51\P_07499_R_001.jpg,19,8
Ν,0.9940310428614629,1424,1520,1539,1607,images\homer2\txt51\P_07499_R_001.jpg,19,9
Ο,0.8921586121164893,1529,1526,1626,1611,images\homer2\txt51\P_07499_R_001.jpg,19,10
Ν,0.9998777892839484,1617,1515,1741,1618,images\homer2\txt51\P_07499_R_001.jpg,19,11
Α,0.9996930353534536,1730,1522,1851,1611,images\homer2\txt51\P_07499_R_001.jpg,19,12
Χ,0.9919976457217475,1838,1536,1961,1627,images\homer2\txt51\P_07499_R_001.jpg,19,13
Ε,0.558560756221242,1962,1546,2056,1625,images\homer2\txt51\P_07499_R_001.jpg,19,14
Ϲ,0.9924451223005368,2058,1545,2141,1634,images\homer2\txt51\P_07499_R_001.jpg,19,15
Π,0.9927357214503781,2128,1539,2262,1629,images\homer2\txt51\P_07499_R_001.jpg,19,16
Υ,0.9988457975617098,2242,1527,2361,1646,images\homer2\txt51\P_07499_R_001.jpg,19,17
Κ,0.999123678611591,2343,1526,2455,1623,images\homer2\txt51\P_07499_R_001.jpg,19,18
Α,0.9997078508435783,2436,1526,2554,1615,images\homer2\txt51\P_07499_R_001.jpg,19,19
Δ,0.9994518341179109,2539,1525,2651,1611,images\homer2\txt51\P_07499_R_001.jpg,19,20
Ε,0.9981027416349832,2641,1523,2734,1610,images\homer2\txt51\P_07499_R_001.jpg,19,21
Φ,0.9929252191308884,2721,1501,2856,1623,images\homer2\txt51\P_07499_R_001.jpg,19,22
Ρ,0.9994910895681538,2837,1512,2936,1617,images\homer2\txt51\P_07499_R_001.jpg,19,23
Ε,0.9990206962514626,2924,1518,3030,1607,images\homer2\txt51\P_07499_R_001.jpg,19,24
Ν,0.999723147269501,3016,1523,3149,1616,images\homer2\txt51\P_07499_R_001.jpg,19,25
Α,0.9995189318393366,3131,1515,3240,1616,images\homer2\txt51\P_07499_R_001.jpg,19,26
Ϲ,0.8080849699260829,3222,1519,3311,1614,images\homer2\txt51\P_07499_R_001.jpg,19,27
Ν,0.9997825523725604,2564,1641,2686,1730,images\homer2\txt51\P_07499_R_001.jpg,20,0
Υ,0.9988312162206439,2673,1648,2788,1752,images\homer2\txt51\P_07499_R_001.jpg,20,1
Μ,0.9976153303963795,2775,1642,2913,1737,images\homer2\txt51\P_07499_R_001.jpg,20,2
Ε,0.9998844156380885,2909,1642,3012,1735,images\homer2\txt51\P_07499_R_001.jpg,20,3
Ν,0.9994996627220925,3000,1643,3135,1732,images\homer2\txt51\P_07499_R_001.jpg,20,4
Ο,0.9992288156635937,3124,1642,3223,1725,images\homer2\txt51\P_07499_R_001.jpg,20,5
Ϲ,0.9986895783531201,3212,1649,3313,1732,images\homer2\txt51\P_07499_R_001.jpg,20,6
Τ,0.9972735410186391,616,1674,723,1760,images\homer2\txt51\P_07499_R_001.jpg,21,0
Ο,0.9983064216181868,707,1680,807,1758,images\homer2\txt51\P_07499_R_001.jpg,21,1
Ν,0.9997789143223386,798,1677,927,1762,images\homer2\txt51\P_07499_R_001.jpg,21,2
Μ,0.9747678074285834,913,1671,1074,1767,images\homer2\txt51\P_07499_R_001.jpg,21,3
Ε,0.999896149411013,1066,1663,1166,1757,images\homer2\txt51\P_07499_R_001.jpg,21,4
Ν,0.9998480997495232,1157,1659,1288,1754,images\homer2\txt51\P_07499_R_001.jpg,21,5
Ε,0.9998340867743089,1289,1650,1385,1731,images\homer2\txt51\P_07499_R_001.jpg,21,6
Π,0.6704450638183217,1370,1637,1508,1734,images\homer2\txt51\P_07499_R_001.jpg,21,7
Ε,0.9997406884239419,1500,1651,1592,1732,images\homer2\txt51\P_07499_R_001.jpg,21,8
Ι,0.9949029263283437,1577,1655,1641,1735,images\homer2\txt51\P_07499_R_001.jpg,21,9
Τ,0.9973451169454617,1632,1653,1740,1749,images\homer2\txt51\P_07499_R_001.jpg,21,10
Ε,0.9126202097004761,1733,1650,1828,1731,images\homer2\txt51\P_07499_R_001.jpg,21,11
Ι,0.9868548596092219,1812,1650,1879,1727,images\homer2\txt51\P_07499_R_001.jpg,21,12
Α,0.29666455248138557,1872,1657,1975,1733,images\homer2\txt51\P_07499_R_001.jpg,21,13
Δ,0.35135663004002243,1962,1668,2064,1745,images\homer2\txt51\P_07499_R_001.jpg,21,14
Ε,0.9992284270265668,2055,1665,2151,1743,images\homer2\txt51\P_07499_R_001.jpg,21,15
Κ,0.9997035778622978,2138,1662,2243,1742,images\homer2\txt51\P_07499_R_001.jpg,21,16
Α,0.9996562474473857,2228,1654,2348,1739,images\homer2\txt51\P_07499_R_001.jpg,21,17
Ι,0.9674922108389745,2333,1651,2400,1731,images\homer2\txt51\P_07499_R_001.jpg,21,18
Α,0.963753666639006,2389,1646,2515,1730,images\homer2\txt51\P_07499_R_001.jpg,21,19
Κ,0.9987490446846045,632,1787,739,1881,images\homer2\txt51\P_07499_R_001.jpg,22,0
Ε,0.9996763766539117,726,1793,825,1878,images\homer2\txt51\P_07499_R_001.jpg,22,1
Β,0.9967300376390849,810,1796,921,1890,images\homer2\txt51\P_07499_R_001.jpg,22,2
Ρ,0.9986335295661006,905,1799,998,1903,images\homer2\txt51\P_07499_R_001.jpg,22,3
Ι,0.9225194950655381,978,1787,1053,1877,images\homer2\txt51\P_07499_R_001.jpg,22,4
Ο,0.9995470872646482,1041,1785,1143,1868,images\homer2\txt51\P_07499_R_001.jpg,22,5
Ν,0.9999015594478075,1131,1784,1257,1872,images\homer2\txt51\P_07499_R_001.jpg,22,6
Η,0.9999082423052856,1247,1772,1364,1862,images\homer2\txt51\P_07499_R_001.jpg,22,7
Ν,0.9810355588413778,1356,1767,1487,1856,images\homer2\txt51\P_07499_R_001.jpg,22,8
Δ,0.9996567094561489,1479,1753,1597,1849,images\homer2\txt51\P_07499_R_001.jpg,22,9
Ε,0.9998769116015931,1588,1761,1679,1843,images\homer2\txt51\P_07499_R_001.jpg,22,10
Κ,0.9996855852694463,1669,1758,1779,1849,images\homer2\txt51\P_07499_R_001.jpg,22,11
Ε,0.9314232039923478,1769,1758,1878,1848,images\homer2\txt51\P_07499_R_001.jpg,22,12
Λ,0.964289496779734,1865,1755,1975,1854,images\homer2\txt51\P_07499_R_001.jpg,22,13
Ε,0.9973113654612858,1965,1764,2066,1839,images\homer2\txt51\P_07499_R_001.jpg,22,14
Υ,0.9985326910547505,2053,1765,2158,1870,images\homer2\txt51\P_07499_R_001.jpg,22,15
Ϲ,0.9952671569057713,2147,1770,2238,1847,images\homer2\txt51\P_07499_R_001.jpg,22,16
Ε,0.999406696743482,2231,1765,2320,1844,images\homer2\txt51\P_07499_R_001.jpg,22,17
Ν,0.9965138225719622,2307,1762,2431,1845,images\homer2\txt51\P_07499_R_001.jpg,22,18
Α,0.9996109447816718,2418,1752,2523,1840,images\homer2\txt51\P_07499_R_001.jpg,22,19
Δ,0.9996206914145611,2511,1753,2621,1841,images\homer2\txt51\P_07499_R_001.jpg,22,20
Ε,0.999691622569859,2612,1759,2702,1837,images\homer2\txt51\P_07499_R_001.jpg,22,21
Λ,0.9907745511372889,2687,1761,2787,1843,images\homer2\txt51\P_07499_R_001.jpg,22,22
Φ,0.9942476088000595,2772,1744,2912,1881,images\homer2\txt51\P_07499_R_001.jpg,22,23
Ε,0.9891076860030159,2908,1767,2998,1850,images\homer2\txt51\P_07499_R_001.jpg,22,24
Ο,0.9987279993603647,2979,1764,3084,1844,images\homer2\txt51\P_07499_R_001.jpg,22,25
Ν,0.9912021141106055,3077,1760,3196,1845,images\homer2\txt51\P_07499_R_001.jpg,22,26
Ι,0.9833736269727643,3145,1750,3197,1839,images\homer2\txt51\P_07499_R_001.jpg,22,27
Ϲ,0.4702598920263401,3185,1757,3264,1838,images\homer2\txt51\P_07499_R_001.jpg,22,28
Γ,0.9901304246001915,3252,1755,3339,1841,images\homer2\txt51\P_07499_R_001.jpg,22,29
Π,0.9759427346526717,682,1917,826,2011,images\homer2\txt51\P_07499_R_001.jpg,23,0
Π,0.9960557012263166,812,1917,950,2011,images\homer2\txt51\P_07499_R_001.jpg,23,1
Ω,0.9993250777199347,938,1911,1103,1999,images\homer2\txt51\P_07499_R_001.jpg,23,2
Ν,0.9998488440190577,1087,1900,1213,1996,images\homer2\txt51\P_07499_R_001.jpg,23,3
Η,0.9996457497379221,1203,1899,1327,1989,images\homer2\txt51\P_07499_R_001.jpg,23,4
Ν,0.9997990605726953,1319,1898,1448,1988,images\homer2\txt51\P_07499_R_001.jpg,23,5
Ι,0.7578387815208444,1436,1883,1495,1974,images\homer2\txt51\P_07499_R_001.jpg,23,6
Ε,0.9922155339612934,1486,1885,1574,1964,images\homer2\txt51\P_07499_R_001.jpg,23,7
Λ,0.8845382065585736,1556,1883,1659,1967,images\homer2\txt51\P_07499_R_001.jpg,23,8
Ε,0.9814591867407176,1658,1879,1739,1957,images\homer2\txt51\P_07499_R_001.jpg,23,9
Ι,0.971536172896309,1728,1886,1801,1971,images\homer2\txt51\P_07499_R_001.jpg,23,10
Ν,0.9987709578200087,1798,1889,1925,1972,images\homer2\txt51\P_07499_R_001.jpg,23,11
Ϲ,0.7558968365658775,1919,1886,2014,1967,images\homer2\txt51\P_07499_R_001.jpg,23,12
Δ,0.9995018183977552,2029,1879,2143,1971,images\homer2\txt51\P_07499_R_001.jpg,23,13
Α,0.9996288532775642,2131,1882,2241,1971,images\homer2\txt51\P_07499_R_001.jpg,23,14
Ρ,0.9967257198365884,2222,1891,2303,1994,images\homer2\txt51\P_07499_R_001.jpg,23,15
Ε,0.9751204624578027,2294,1887,2388,1965,images\homer2\txt51\P_07499_R_001.jpg,23,16
Υ,0.9988241484512889,2381,1884,2487,1986,images\homer2\txt51\P_07499_R_001.jpg,23,17
Κ,0.9993709413923769,2471,1883,2586,1972,images\homer2\txt51\P_07499_R_001.jpg,23,18
Α,0.9993519639444602,2567,1885,2680,1975,images\homer2\txt51\P_07499_R_001.jpg,23,19
Π,0.3544710869166206,2673,1900,2786,1982,images\homer2\txt51\P_07499_R_001.jpg,23,20
Ι,0.9734207162672488,2781,1891,2840,1973,images\homer2\txt51\P_07499_R_001.jpg,23,21
Θ,0.9981388575021515,2835,1884,2936,1978,images\homer2\txt51\P_07499_R_001.jpg,23,22
Η,0.9998566982947308,2935,1875,3052,1971,images\homer2\txt51\P_07499_R_001.jpg,23,23
Ϲ,0.3405949252397838,3050,1878,3146,1960,images\homer2\txt51\P_07499_R_001.jpg,23,24
Ε,0.9986304937498102,3131,1881,3220,1971,images\homer2\txt51\P_07499_R_001.jpg,23,25
Ϲ,0.24077539166630887,3214,1891,3344,1979,images\homer2\txt51\P_07499_R_001.jpg,23,26
Μ,0.9989581259741476,2058,2011,2195,2105,images\homer2\txt51\P_07499_R_001.jpg,24,0
Α,0.9990797123907827,2183,2004,2278,2093,images\homer2\txt51\P_07499_R_001.jpg,24,1
Ι,0.9749603627889872,2262,2008,2324,2095,images\homer2\txt51\P_07499_R_001.jpg,24,2
Ε,0.46008033289702466,2316,2011,2406,2092,images\homer2\txt51\P_07499_R_001.jpg,24,3
Ο,0.9924124469613895,2397,2020,2501,2105,images\homer2\txt51\P_07499_R_001.jpg,24,4
Ρ,0.9982808659130477,2491,2020,2563,2105,images\homer2\txt51\P_07499_R_001.jpg,24,5
Ε,0.9998259775319842,2551,2012,2641,2096,images\homer2\txt51\P_07499_R_001.jpg,24,6
Π,0.4741199085630567,2629,2013,2745,2097,images\homer2\txt51\P_07499_R_001.jpg,24,7
Α,0.999469220520012,2741,2020,2854,2105,images\homer2\txt51\P_07499_R_001.jpg,24,8
Μ,0.9978856182722877,2840,2021,2979,2115,images\homer2\txt51\P_07499_R_001.jpg,24,9
Φ,0.9899046107205561,2978,2017,3111,2135,images\homer2\txt51\P_07499_R_001.jpg,24,10
Α,0.9986263381005704,3094,2031,3190,2109,images\homer2\txt51\P_07499_R_001.jpg,24,11
Ϲ,0.1744007266860625,3176,2012,3259,2094,images\homer2\txt51\P_07499_R_001.jpg,24,12
Ι,0.9857474728883162,1729,2021,1787,2105,images\homer2\txt51\P_07499_R_001.jpg,25,0
Ο,0.9938120407836379,1780,2026,1866,2105,images\homer2\txt51\P_07499_R_001.jpg,25,1
Χ,0.9909565173142898,1859,2011,1968,2097,images\homer2\txt51\P_07499_R_001.jpg,25,2
Λ,0.6188352103388798,626,2041,725,2137,images\homer2\txt51\P_07499_R_001.jpg,26,0
Υ,0.9984945063572969,705,2047,805,2154,images\homer2\txt51\P_07499_R_001.jpg,26,1
Τ,0.9979158416057459,787,2042,898,2138,images\homer2\txt51\P_07499_R_001.jpg,26,2
Ο,0.9995599324765364,883,2054,977,2132,images\homer2\txt51\P_07499_R_001.jpg,26,3
Ϲ,0.9940834703321513,963,2038,1049,2121,images\homer2\txt51\P_07499_R_001.jpg,26,4
Δ,0.9996686971597837,1031,2029,1136,2114,images\homer2\txt51\P_07499_R_001.jpg,26,5
Ε,0.999900708067222,1125,2036,1218,2120,images\homer2\txt51\P_07499_R_001.jpg,26,6
Κ,0.9995135663455017,1206,2026,1314,2115,images\homer2\txt51\P_07499_R_001.jpg,26,7
Δ,0.9948701212090336,1298,2012,1402,2103,images\homer2\txt51\P_07499_R_001.jpg,26,8
Ι,0.9977339130657951,1391,2014,1453,2096,images\homer2\txt51\P_07499_R_001.jpg,26,9
Φ,0.9922260877164998,1443,1985,1575,2115,images\homer2\txt51\P_07499_R_001.jpg,26,10
Ρ,0.7371487951981132,1557,2021,1641,2117,images\homer2\txt51\P_07499_R_001.jpg,26,11
Ρ,0.44474805235556397,2211,2109,2286,2193,images\homer2\txt51\P_07499_R_001.jpg,27,0
Ε,0.9997548635743718,2285,2120,2379,2199,images\homer2\txt51\P_07499_R_001.jpg,27,1
Ρ,0.99335511672836,2368,2127,2444,2222,images\homer2\txt51\P_07499_R_001.jpg,27,2
Μ,0.988457867554988,2438,2121,2573,2207,images\homer2\txt51\P_07499_R_001.jpg,27,3
Α,0.9998101734092882,2566,2124,2672,2207,images\homer2\txt51\P_07499_R_001.jpg,27,4
Δ,0.9978109946570949,2662,2123,2760,2204,images\homer2\txt51\P_07499_R_001.jpg,27,5
Ι,0.995588912242213,2757,2123,2822,2204,images\homer2\txt51\P_07499_R_001.jpg,27,6
Ο,0.99929122379222,2814,2128,2911,2207,images\homer2\txt51\P_07499_R_001.jpg,27,7
Ν,0.9997323724880538,2910,2131,3034,2217,images\homer2\txt51\P_07499_R_001.jpg,27,8
Β,0.9899779386758153,3024,2127,3120,2215,images\homer2\txt51\P_07499_R_001.jpg,27,9
Α,0.999175555780992,3111,2115,3228,2200,images\homer2\txt51\P_07499_R_001.jpg,27,10
Μ,0.2512200189096957,3215,2107,3303,2195,images\homer2\txt51\P_07499_R_001.jpg,27,11
Ν,0.9804138163066083,1808,2132,1914,2219,images\homer2\txt51\P_07499_R_001.jpg,28,0
Ϲ,0.9926068333940659,627,2164,712,2239,images\homer2\txt51\P_07499_R_001.jpg,29,0
Μ,0.9993029202952435,697,2162,824,2249,images\homer2\txt51\P_07499_R_001.jpg,29,1
Ε,0.9979754564562925,819,2163,908,2237,images\homer2\txt51\P_07499_R_001.jpg,29,2
Ρ,0.9851703253030295,893,2160,970,2253,images\homer2\txt51\P_07499_R_001.jpg,29,3
Δ,0.998115499255845,953,2151,1049,2236,images\homer2\txt51\P_07499_R_001.jpg,29,4
Α,0.9992999188182834,1034,2142,1148,2226,images\homer2\txt51\P_07499_R_001.jpg,29,5
Λ,0.9992534309868866,1133,2147,1245,2222,images\homer2\txt51\P_07499_R_001.jpg,29,6
Ε,0.9939963185641657,1225,2139,1318,2213,images\homer2\txt51\P_07499_R_001.jpg,29,7
Α,0.9967029011732887,1308,2132,1400,2211,images\homer2\txt51\P_07499_R_001.jpg,29,8
Τ,0.7436008555045321,1387,2126,1473,2210,images\homer2\txt51\P_07499_R_001.jpg,29,9
Α,0.9997855676544584,1463,2129,1568,2208,images\homer2\txt51\P_07499_R_001.jpg,29,10
Χ,0.9936749182432624,1555,2127,1664,2205,images\homer2\txt51\P_07499_R_001.jpg,29,11
Ι,0.29975175240622876,2277,2230,2359,2313,images\homer2\txt51\P_07499_R_001.jpg,30,0
Ν,0.9996766426552689,2348,2231,2466,2324,images\homer2\txt51\P_07499_R_001.jpg,30,1
Δ,0.9984504802485803,2454,2249,2561,2334,images\homer2\txt51\P_07499_R_001.jpg,30,2
Ε,0.9950059213191318,2554,2247,2646,2329,images\homer2\txt51\P_07499_R_001.jpg,30,3
Ε,0.9982791569410192,2636,2245,2730,2328,images\homer2\txt51\P_07499_R_001.jpg,30,4
Θ,0.9973104386879169,2719,2245,2816,2324,images\homer2\txt51\P_07499_R_001.jpg,30,5
Υ,0.9991076081762548,2807,2243,2913,2351,images\homer2\txt51\P_07499_R_001.jpg,30,6
Μ,0.9992837574558912,2900,2242,3031,2330,images\homer2\txt51\P_07499_R_001.jpg,30,7
Ο,0.9983635702914119,3021,2245,3118,2327,images\homer2\txt51\P_07499_R_001.jpg,30,8
Ϲ,0.9983907464557262,3112,2244,3203,2322,images\homer2\txt51\P_07499_R_001.jpg,30,9
Α,0.9982115319954463,3189,2232,3278,2325,images\homer2\txt51\P_07499_R_001.jpg,30,10
Β,0.9945100877076166,632,2288,732,2378,images\homer2\txt51\P_07499_R_001.jpg,31,0
Η,0.9996755895745852,722,2278,846,2374,images\homer2\txt51\P_07499_R_001.jpg,31,1
Α,0.6160202282410976,833,2270,949,2365,images\homer2\txt51\P_07499_R_001.jpg,31,2
